dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
10,9,10,6,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,5,1,1,4,4,4,4,4,4,4,1,5,4,5,4,4,5,4,1,99,5,1,1,2,3,8,2,3,1,2,1,1,3,1,2,2,1,2,5,99,65,11,98,2,5,2,16,15,1,1,8,3,8,8,8,8,2,3,1,98,8,998,5,3,2,2,2,2,2,2,1,98,3,998,2,1,36,58,35,1,1,1,1,2,2,1,7,4,2,1,9, , ,8,4,4/11/2024,1,1,10,1,2,7,2,1,1.870319309,1.40273948175
2,9,7,11,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,1,1,1,1,1,1,4,4,4,4,4,4,1,998,998,7,1,2,1,8,2,4,1,1,1,1,98,8,1,2,2,1,2,1,998,32,16,98,1,7,4,14,98,98,2,8,8,8,8,8,8,1,2,1,98,8,998,1,1,2,2,2,2,2,2,98,98,8,998,3,1,479,22,497,2,2,1,1,3,3,1,0,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,1,14,1,1,1.354080579,1.354080579
9,9,9,4,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,6,1,6,1,6,1,6,5,1,1,3,3,3,3,2,2,3,1,5,4,5,4,5,5,3,1,1,3,1,1,2,8,6,1,4,2,4,1,2,11,1,2,1,2,2,1,1,53,8,1,2,3,1,6,4,1,3,8,1,8,8,8,2,4,5,2,17,2,998,1,7,2,2,2,2,2,2,2,19,11,1,1,1,12,49,13,1,1,1,1,1,1,1,1,2,1,3,9, , ,7,3,4/10/2024,1,1,13,3,4,1,2,1,0.739323222,0.4805600943
2,9,3,11,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,3,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,3,8,1,3,1,6,4,5,2,1,2,3,1,8,1,1,2,2,2,1,97,37,16,1,1,8,5,11,9,2,3,8,1,8,8,8,8,2,3,2,11,4,998,1,8,2,2,2,1,2,2,2,3,8,3,3,3,486,329,135,3,3,1,1,4,4,1,3,6,3,2,2,2,5,2,2,4/11/2024,1,1,5,2,2,21,1,1,1.078854486,1.078854486
10,9,10,11,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,7,7,6,7,7,7,7,6,1,7,5,1,1,3,2,2,2,3,2,3,1,5,4,5,3,5,5,3,1,1,11,1,1,2,4,4,7,5,2,3,3,6,4,1,2,1,2,2,1,97,63,10,1,2,11,7,17,16,1,2,1,1,6,6,5,1,3,4,1,3,1,99,2,3,1,2,2,2,2,2,1,29,4,6,1,3,578,151,593,1,1, , ,6, ,3,1,3,1,2,9, , ,7,3,4/10/2024,1,1,13,2,3,31,2,1,0.875875422,0.875875422
10,9,10,9,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,1,7,6,7,1,7,1,1,2,3,1,2,3,2,2,3,3,1,1,2,3,2,5,2,5,5,1,5,10,1,5,2,8,5,6,3,2,3,3,1,8,1,2,1,2,2,1,5,69,16,1,1,10,6,17,16,1,1,1,4,4,5,3,2,3,4,1,3,1,1,5,1,1,2,2,2,2,2,1,33,8,5,3,3,560,135,561,6,5, ,1,5, ,2,6,6,3,2,9, , ,4,4,4/10/2024,1,1,1,2,3,28,2,1,0.679238694,0.6113148246
9,9,9,1,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,3,3,3,3,1,1,1,1,4,4,4,4,4,4,4,1,2,10,2, ,1,9,1,6,3,1,2,1,1,8,1,2,2,1,2,1,998,33,11,98,2,10,6,12,8,1,2,8,2,8,8,8,2,2,3,1,98,3,998,1,2,2,2,2,2,2,2,2,98,8,998,2,1,546,144,572,7,9, ,1,5, ,2,2,4,2,2,9, , ,6,2,4/10/2024,1,1,15,2,2,30,1,1,0.454848097,0.06822721455
10,9,1,4,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,4,1,3,4,1,1,2,1,1,2,2,3,3,2,4,3,1,2,4,2,4,3,3,4,1,1,6,2, ,2,7,6,3,2,2,4,1,1,7,1,2,1,2,2,1,1,72,18,1,2,6,3,3,3,1,1,8,6,1,3,8,2,5,6,1,20,6,998,5,1,1,2,2,2,2,2,1,6,7,99,2,1,349,108,363,7,9,1,1,4,4,1,1,8,2,2,9, , ,8,4,4/11/2024,1,1,10,2,4,24,2,1,0.660775469,0.23787916884
10,9,10,11,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,5,1,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,4,1,1,1,1,99,2,7,8,1,4,1,2,1,2,6,1,2,1,2,2,1,99,59,11,1,2,1,1,16,15,1,3,8,1,2,2,8,8,2,3,1,11,1,1,2,3,2,2,2,1,2,2,2,23,6,7,2,1,290,71,305,7,9,1,1,1,1,1,1,4,2,2,9, , ,7,3,4/11/2024,1,1,12,2,2,6,2,1,0.637930396,0.637930396
6,9,6,11,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,3,1,1,1,1,2,3,2,4,4,3,4,2, ,4,1,1,2,7,5,2,3,2,4,2,1,7,1,2,1,2,2,1,6,63,9,1,1,4,2,5,1,1,2,8,2,8,8,8,8,4,5,2,20,2,998,7,7,1,2,2,2,2,2,2,18,7,99,1,2,240,450,249,1,1,1,1,2,2,1,7,3,1,2,6,6,5,3,3,4/10/2024,1,1,4,2,4,7,2,1,0.835748031,0.835748031
4,9,4,11,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,4,2,1,2,3,2,1,1,3,1,1,2,5,2,4,4,4,4,1,4,11,1,4,1,11,3,7,5,2,3,1,1,9,1,2,2,2,1,5,4,32,3,98,1,11,7,12,12,1,1,8,6,8,8,8,8,3,4,2,98,2,998,1,6,2,2,2,1,2,2,2,98,9,998,2,1,590,440,602,6,4, , ,6, ,3,6,4,2,3,4,4,5,2,2,4/10/2024,1,1,6,3,3,34,1,1,0.863275974,0.863275974
7,9,7,5,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,7,1,1,7,7,7,6,6,1,7,3,3,1,4,4,3,1,2,1,1,1,4,4,4,4,3,4,4,998,998,8,2, ,3,5,8,5,2,2,3,1,1,3,1,2,2,1,2,1,998,20,11,98,2,8,5,16,16,1,4,8,6,8,8,8,8,3,4,2,98,8,998,4,7,2,2,2,2,2,2,4,98,3,998,2,1,298,247,311,7,9,1,1,4,4,1,0,4,2,1,7,7,5,5,1,4/10/2024,1,1,18,1,3,24,3,1,2.159580599,1.23096094143
2,9,2,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,2,4,3,4,3,4,4,998,998,6,1,2,1,10,2,3,2,1,1,3,2,10,1,2,1,2,2,1,998,62,18,98,2,6,3,10,98,1,2,8,8,8,8,8,8,1,1,1,98,1,998,3,1,2,2,2,2,2,2,98,98,10,998,2,3,220,255,227,2,2,1,1,4,4,1,0,8,2,3,2,2,5,7,3,4/10/2024,1,1,12,3,1,20,1,1,0.658857248,0.658857248
7,9,8,11,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,7,1,6,6,2,1,2,2,6,1,4,2,1,3,1,2,2,1,3,1,1,2,3,4,2,5,2,3,1,2,4,2, ,3,6,4,2,3,1,2,1,1,7,4,2,2,1,2,2,7,37,16,2,1,4,2,9,6,1,2,8,6,8,8,8,8,2,3,2,11,2,998,1,7,1,2,2,2,2,2,4,18,7,99,3,1,496,450,509,7,9,1,1,2,2,1,2,6,3,2,7,7,5,2,2,4/10/2024,1,1,5,2,2,12,3,1,1.097605696,0.9329648416
6,9,6,11,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,4,1,4,2,2,2,1,1,2,1,1,3,3,3,2,2,3,3,1,2,4,3,3,2,5,2,1,2,4,1,1,2,9,3,2,3,1,1,1,2,9,1,2,1,2,2,1,2,71,3,1,1,4,2,6,6,1,1,1,5,2,1,4,1,1,1,1,11,4,99,5,1,1,1,1,1,2,2,1,14,9,2,2,1,6,320,6,1,1,1,1,2,2,1,2,4,2,3,6,6,5,4,4,4/10/2024,1,1,1,3,1,7,2,1,0.756855279,0.756855279
10,9,7,11,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,6,2,1,6,1,2,6,1,3,2,1,2,2,2,1,1,3,1,1,3,3,2,4,3,3,4,1,1,5,1,1,2,10,5,2,3,1,2,1,1,11,1,2,2,1,2,1,1,51,16,1,2,5,2,9,3,1,2,8,1,6,6,8,8,2,3,2,14,2,998,2,6,2,2,2,2,2,1,1,16,11,6,3,1,443,95,458,1,1,1,1,2,2,1,1,6,3,3,9, , ,7,3,4/10/2024,1,1,11,3,2,7,2,1,1.051810887,1.051810887
2,9,2,11,3,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,2,3,1,4,4,4,4,1,4,4,1,3,3,5,4,5,5,3,1,2,4,1,2,1,4,8,2,3,2,4,1,1,3,1,2,2,1,2,5,2,32,5,1,2,4,2,16,15,1,4,1,6,6,6,3,2,4,5,2,20,2,998,2,8,1,2,2,2,2,2,8,14,3,2,1,1,300,325,313,2,2,1,1,2,2,1,2,3,1,1,2,2,5,6,2,4/10/2024,1,1,16,1,4,8,1,1,1.609421752,1.609421752
2,9,2,11,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,4,4,4,4,4,4,4,1,2,4,4,4,4,5,4,1,1,2,1,1,2,6,4,1,4,1,2,1,1,6,1,2,2,1,2,1,2,55,1,1,1,2,1,13,2,1,2,2,2,2,2,8,2,2,3,2,20,2,998,1,7,2,2,2,2,2,2,2,20,6,2,1,1,8,41,8,1,1,1,1,1,1,1,1,1,1,2,2,2,5,3,3,4/10/2024,1,1,4,2,2,1,2,1,0.883971463,0.883971463
2,9,3,11,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,1,1,1,1,1,1,4,4,3,4,4,4,4,1,3,9,1,3,1,11,1,5,2,1,1,1,1,10,1,2,1,2,2,1,2,75,17,1,2,9,5,13,8,1,2,2,1,2,1,2,2,1,1,1,1,1,1,5,1,1,1,2,1,2,2,1,3,10,3,3,1,101,234,99,3,3,1,1,4,4,1,3,6,3,3,2,2,5,8,4,4/10/2024,1,1,10,3,1,21,1,1,0.763592621,0.763592621
9,9,9,1,8,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,3,1,4,4,4,4,1,4,1,1,4,4,5,5,4,4,4,998,998,4,2, ,3,1,8,2,3,2,4,98,98,1,9,2,2,2,2,1,998,20,20,98,1,4,2,3,1,3,98,8,6,8,8,8,8,4,5,2,98,8,998,7,4,2,2,2,2,2,2,8,98,1,998,2,98,199,287,204,7,9,1,1,2,2,1,0,7,2,1,9, , ,1,1,4/10/2024,1,1,9,1,4,12,3,2,3.308814602,1.05882067264
1,9,1,9,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,2,2,2,3,1,2,2,2,3,2,2,3,2, ,8,2, ,2,7,5,5,2,1,2,1,1,8,1,2,2,1,2,1,1,45,16,98,1,8,5,7,7,1,1,8,6,8,8,8,8,2,3,1,98,2,998,1,1,2,2,2,2,2,2,4,98,8,998,3,1,424,361,172,7,9,1,1,4,4,1,7,6,3,2,1,1,5,2,2,4/10/2024,1,1,5,2,2,24,2,1,0.867212737,0.62439317064
1,9,1,11,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,7,4,1,1,1,7,1,7,1,1,3,1,1,1,3,2,2,1,2,1,1,2,2,1,4,5,1,3,2, ,2,1,1,3,10,6,1,4,2,4,1,1,10,1,2,2,1,2,1,998,23,11,98,1,2,1,13,8,1,2,8,1,8,8,8,8,4,5,2,98,8,998,1,6,2,2,2,2,2,2,2,98,10,998,2,1,508,453,518,1,1,1,1,1,1,1,7,4,2,3,1,1,5,1,1,4/11/2024,1,1,9,3,4,1,3,1,2.09168586,2.09168586
7,9,7,11,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,7,2,7,2,7,2,2,2,3,7,4,2,1,2,2,1,1,1,1,1,1,4,4,5,5,5,4,4,1,3,2,1,3,1,10,3,1,4,2,4,3,3,9,1,2,1,2,2,1,3,59,17,98,2,2,1,16,15,1,2,8,1,8,8,8,1,5,6,1,98,1,998,3,1,1,2,2,1,2,2,1,98,9,998,3,3,273,77,285,3,3,1,1,1,1,1,3,6,3,3,7,7,5,7,3,4/10/2024,1,1,11,3,4,3,1,1,0.755290349,0.755290349
1,9,1,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,4,3,2,2,2,1,1,1,3,2,2,1,1,3,1,1,3,3,4,1,2,2,2,5,2,2,4,2, ,7,2, ,3,5,4,4,1,1,2,1,16,6,14,2,2,1,2,1,998,20,11,98,2,7,4,17,16,2,4,2,6,8,8,8,1,2,3,1,98,8,998,4,3,2,2,2,2,2,2,8,98,6,998,2,1,343,6,75,7,9,1,1,3,3,1,7,4,2,2,1,1,5,5,1,4/10/2024,1,1,18,2,2,18,3,3,1.141184844,0.71894645172
9,9,9,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6,4,6,6,6,6,6,6,4,6,3,1,1,3,3,3,3,3,3,3,1,3,4,3,4,4,4,4,2, ,5,2, ,2,6,6,2,3,2,4,1,1,8,1,1,2,2,2,1,998,49,2,1,1,5,2,3,3,2,3,8,1,8,8,8,8,5,6,2,98,8,998,7,7,2,2,2,2,2,2,1,98,8,998,1,1,143,60,254,7,9,1,1,2,2,1,7,2,1,2,9, , ,2,2,4/10/2024,1,1,7,2,4,12,2,1,1.497748682,0.2246623023
7,9,7,11,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,4,2,1,3,2,1,1,1,1,1,1,4,4,3,4,4,4,4,1,2,4,1,7,1,11,2,2,3,1,1,1,3,11,1,2,1,2,2,1,7,52,18,98,2,4,2,13,3,1,3,8,1,8,8,8,8,1,2,1,98,1,998,1,2,2,2,2,2,2,2,2,98,11,998,2,1,199,291,204,5,7,1,1,2,2,1,2,8,2,3,7,7,5,7,3,4/10/2024,1,1,12,3,1,11,1,1,0.663060322,0.663060322
9,9,9,5,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,7,1,1,7,1,7,1,7,1,1,2,1,1,3,3,2,2,2,2,4,1,2,3,2,5,2,2,3,1,1,2,1,1,2,8,1,1,4,1,2,1,14,8,1,2,1,2,2,1,998,71,20,98,1,2,1,5,6,1,2,8,1,8,8,8,8,2,3,2,98,3,998,5,5,2,2,2,2,2,2,1,98,8,998,2,1,177,275,180,1,1,1,1,1,1,1,1,7,2,2,9, , ,4,4,4/11/2024,1,1,1,2,2,1,2,1,0.861797321,0.6032581247
9,9,9,1,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,1,4,4,1,4,4,1,5,5,5,5,5,5,4,2, ,6,2, ,3,2,6,3,2,2,3,1,1,1,1,2,2,1,2,1,998,60,9,1,1,6,3,7,7,1,2,2,2,1,3,2,2,3,4,2,19,2,1,1,7,1,2,2,2,2,2,1,98,1,998,1,1,115,227,114,7,9,1,1,4,4,1,7,3,1,1,9, , ,3,3,4/10/2024,1,1,4,1,3,24,3,1,1.772653784,0.2658980676
2,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,1,1,1,1,1,3,4,3,4,4,3,4,1,2,8,1,2,1,7,2,5,2,1,2,1,2,7,1,1,1,2,2,1,2,52,16,98,2,8,5,14,11,2,4,8,1,8,8,8,1,2,3,1,98,2,998,1,3,2,2,2,2,2,2,2,98,7,998,3,1,165,353,165,2,2,1,1,4,4,1,2,6,3,2,2,2,5,7,3,4/11/2024,1,1,11,2,2,20,1,1,0.885461481,0.885461481
2,9,2,9,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,7,7,7,7,7,2,7,2,2,7,5,2,1,2,1,1,1,1,1,1,1,3,4,4,5,4,4,5,998,998,2,1,2,1,3,8,1,4,2,4,1,98,3,1,2,2,2,2,1,998,33,16,98,2,2,1,98,98,98,98,8,8,8,8,8,8,4,5,2,98,8,998,2,4,2,2,2,2,2,2,98,98,3,998,3,1,179,45,275,2,2,1,1,1,1,1,0,6,3,1,2,2,5,6,2,4/10/2024,1,1,14,1,4,2,1,1,1.804419467,1.6239775203
3,9,3,11,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,1,1,1,1,7,3,2,2,1,2,2,2,2,2,2,3,1,2,3,3,3,3,5,3,1,1,3,1,1,1,8,3,1,4,1,1,1,1,8,1,2,2,1,2,1,1,32,16,98,2,3,1,13,13,1,2,8,1,8,8,8,8,1,1,1,12,2,998,1,2,2,2,2,2,2,2,2,98,8,998,3,1,160,68,498,1,1,1,1,1,1,1,1,6,3,2,3,3,5,6,2,4/10/2024,1,1,14,2,1,1,1,1,0.826188214,0.826188214
1,9,2,11,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,6,6,1,6,1,1,1,6,1,1,2,1,1,2,1,2,4,2,2,2,1,2,4,2,4,2,2,4,1,1,11,1,1,2,3,4,7,5,1,1,3,1,4,1,2,2,1,2,5,1,48,12,1,2,11,7,17,16,1,2,8,2,8,8,8,8,1,1,1,15,2,998,1,2,1,2,2,2,2,2,2,98,4,998,2,3,615,178,594,1,1, , ,6, ,3,1,4,2,2,1,1,5,6,2,4/10/2024,1,1,15,2,1,31,2,1,0.746431654,0.746431654
9,9,9,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,7,2,2,2,2,2,2,7,7,4,2,1,2,2,3,3,1,1,1,1,4,4,4,4,4,4,4,2, ,8,2, ,3,6,8,5,2,2,4,1,15,8,1,2,2,1,2,2,97,33,9,1,1,8,5,1,1,1,3,3,6,6,6,8,1,4,5,2,20,2,998,2,7,2,2,2,1,2,2,6,6,8,99,1,1,389,267,403,7,9,1,1,4,4,1,7,3,1,2,9, , ,2,2,4/10/2024,1,1,7,2,4,24,3,1,1.826018686,0.2739028029
1,9,1,10,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,3,1,1,6,1,2,1,1,2,2,2,1,2,2,1,1,2,4,2,4,3,3,5,1,1,7,1,1,1,9,6,4,1,1,1,1,12,5,7,1,2,2,2,1,1,33,16,5,2,7,4,14,13,3,4,2,1,1,3,1,1,1,1,1,19,2,998,1,2,1,1,1,1,2,2,2,7,5,1,3,1,353,30,368,1,1,1,1,3,3,1,1,6,3,2,1,1,5,6,2,4/10/2024,1,1,14,2,1,13,1,4,0.790796179,0.75125637005
10,9,10,6,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,6,6,6,6,7,6,6,6,7,6,3,2,1,4,4,4,4,4,4,4,1,5,4,3,5,5,5,3,2, ,3,1,2,1,8,2,1,4,1,2,1,15,8,1,2,2,1,2,2,3,25,16,1,1,3,1,7,1,1,2,8,2,8,8,8,8,2,3,2,21,8,998,6,9,2,2,2,2,2,2,4,24,8,99,3,1,532,87,542,2,2,1,1,1,1,1,7,6,3,2,9, , ,2,2,4/10/2024,1,1,5,2,2,2,1,1,0.985528321,0.73914624075
6,9,6,11,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,1,7,1,1,7,4,4,4,1,1,3,3,3,2,2,3,2,1,3,3,2,4,2,2,4,1,1,8,1,1,1,9,5,5,2,2,3,1,1,7,19,2,1,2,2,2,1,64,9,16,1,8,5,13,13,1,3,2,1,8,8,8,8,3,4,2,20,4,998,1,6,2,2,2,2,2,2,1,98,7,998,1,1,7,261,7,1,1,1,1,4,4,1,1,3,1,2,6,6,5,3,3,4/10/2024,1,1,4,2,3,19,1,5,0.762210207,0.762210207
7,9,7,11,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,5,5,2,2,5,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,2,4,3,4,3,1,2,3,1,2,1,11,3,1,4,1,1,2,2,11,1,1,2,2,2,3,2,60,17,1,1,3,1,8,8,2,2,1,4,2,1,8,1,1,2,1,11,4,998,2,1,1,1,2,1,2,2,1,20,11,2,3,2,85,66,85,2,2,1,1,1,1,1,2,6,3,3,7,7,5,3,3,4/10/2024,1,1,2,3,1,2,1,1,0.904123594,0.904123594
6,9,6,11,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,7,4,4,6,6,7,6,7,4,7,3,1,1,4,3,2,2,2,2,2,1,2,4,2,4,4,4,4,1,1,11,1,1,1,6,5,7,5,1,1,1,4,7,1,1,1,2,2,1,1,46,12,98,2,11,7,12,7,1,3,8,1,8,8,8,8,1,2,2,14,5,998,1,8,2,2,2,2,2,2,6,98,7,998,2,1,630,177,631,1,1, , ,6, ,3,1,4,2,2,6,6,5,6,2,4/11/2024,1,1,15,2,1,31,1,1,0.613185413,0.613185413
10,9,1,11,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,7,1,7,1,7,1,2,7,1,3,2,1,3,4,3,2,1,3,1,1,2,3,2,5,5,3,3,1,1,8,1,1,2,6,4,5,2,1,1,1,2,6,1,2,1,2,2,1,1,80,14,1,2,8,5,6,6,1,1,8,5,1,3,8,8,1,2,1,20,6,998,5,1,2,2,2,2,2,1,1,1,6,1,2,1,518,362,530,1,1,1,1,4,4,1,1,5,2,2,9, , ,8,4,4/11/2024,1,1,10,2,1,19,2,1,0.833448824,0.833448824
2,9,2,7,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,7,7,7,2,2,2,2,2,7,3,2,1,1,1,1,1,1,1,1,1,3,4,4,4,4,3,3,998,998,2,1,2,1,4,4,1,4,2,3,1,1,5,1,1,2,2,2,1,998,28,6,98,1,2,1,6,6,2,3,8,1,8,8,8,2,3,4,2,98,8,998,1,8,2,2,2,2,2,2,4,98,5,998,2,1,481,48,499,2,2,1,1,1,1,1,0,4,2,2,2,2,5,2,2,4/11/2024,1,1,6,2,3,2,1,1,0.751425484,0.6011403872
6,9,6,11,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,7,1,2,1,7,1,2,4,1,3,1,1,3,2,3,1,1,4,1,1,3,3,3,4,3,3,3,1,6,8,1,1,2,9,6,5,2,2,3,1,1,11,1,2,1,2,2,1,1,53,16,1,1,8,5,11,10,1,2,8,3,6,6,8,2,3,4,2,20,2,998,1,6,1,2,2,1,2,2,2,4,11,6,3,1,184,244,190,1,1,1,1,4,4,1,4,6,3,3,6,6,5,3,3,4/10/2024,1,1,2,3,3,19,2,1,1.230682854,1.230682854
2,9,2,11,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,6,6,2,2,2,2,2,6,7,4,2,1,3,3,1,1,1,1,1,1,4,4,3,4,4,4,4,1,4,11,1,4,1,9,3,7,5,1,2,3,4,5,1,2,1,2,2,1,4,74,12,1,1,11,7,2,2,1,1,8,1,4,5,8,8,2,3,2,3,8,998,5,4,1,2,1,2,2,2,5,98,5,998,2,3,609,149,617,6,4, , ,6, ,3,6,4,2,2,2,2,5,4,4,4/11/2024,1,1,1,2,2,34,1,1,0.860656571,0.860656571
10,9,4,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,7,2,3,7,3,2,1,2,2,4,1,1,1,1,1,3,4,2,3,2,5,3,1,4,11,1,4,1,10,2,7,5,1,1,1,1,8,1,2,1,2,2,1,2,82,14,1,2,11,7,5,5,1,1,1,5,2,2,5,2,1,2,1,8,4,4,5,1,2,2,2,1,2,2,1,29,8,7,2,1,618,168,624,6,4, , ,6, ,3,6,5,2,2,9, , ,8,4,4/10/2024,1,1,10,2,1,34,1,1,0.848385132,0.848385132
2,9,2,11,8,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,1,1,4,1,1,5,3,3,5,3,3,2,1,99,6,1,99,1,3,2,3,2,1,2,1,2,5,5,2,2,1,2,1,2,31,16,98,2,6,3,7,16,1,1,4,6,8,8,8,1,2,3,1,1,2,998,1,2,2,2,2,2,2,2,4,98,5,998,3,1,408,188,162,7,9,1,1,4,4,1,7,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,2,24,1,4,0.672945368,0.672945368
10,9,10,10,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,3,3,3,3,1,3,1,1,5,3,3,5,5,5,5,1,2,6,1,1,2,5,8,3,2,2,4,3,1,6,1,2,1,2,2,1,97,64,18,1,1,6,3,17,16,1,2,1,1,6,6,2,2,4,5,1,16,2,99,5,1,1,2,2,2,2,2,1,1,6,1,2,3,452,446,468,1,1,1,1,4,4,1,2,8,2,2,9, , ,3,3,4/10/2024,1,1,3,2,4,19,2,1,0.843187872,0.8010284784
