dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
2,9,2,11,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,1,1,1,1,1,4,4,4,4,4,4,5,998,998,10,1,2,1,6,4,6,3,1,1,1,98,8,1,2,2,2,2,1,998,42,1,98,2,10,6,98,98,98,98,8,8,8,8,8,8,1,2,1,98,8,998,1,1,2,2,2,2,2,2,98,98,8,998,1,1,540,136,560,2,2, ,1,5, ,2,0,1,1,2,2,2,5,6,2,4/10/2024,1,1,16,2,1,26,1,1,0.667991526,0.667991526
3,9,3,10,3,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,4,4,4,4,1,5,4,5,4,5,5,4,1,1,7,1,1,1,4,5,4,1,1,1,1,2,5,1,2,1,2,2,1,1,79,16,1,2,7,4,17,16,1,1,1,5,6,6,1,2,1,2,1,8,2,99,5,1,2,2,2,2,2,1,1,9,5,3,3,1,455,29,472,1,1,1,1,3,3,1,1,6,3,2,3,3,5,8,4,4/11/2024,1,1,10,2,1,13,1,1,0.667967964,0.6345695658
2,9,2,9,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,3,1,1,1,1,1,1,1,3,4,3,4,3,3,4,1,2,9,2, ,1,4,3,5,2,1,2,1,1,7,1,1,2,2,2,1,3,56,16,1,2,9,5,12,7,3,4,8,1,8,8,8,8,2,3,1,14,3,998,2,1,2,2,2,2,2,1,1,3,7,3,3,1,106,107,436,7,9,1,1,4,4,1,2,6,3,2,2,2,5,7,3,4/10/2024,1,1,11,2,2,24,1,1,0.66758207,0.4806590904
2,9,2,9,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,8,1,2,1,8,1,5,2,2,4,1,1,8,1,2,2,1,2,1,2,40,9,98,2,8,5,4,4,1,1,8,6,8,8,8,8,5,6,1,98,8,998,6,3,2,2,2,2,2,2,5,98,8,998,1,1,226,122,234,2,2,1,1,4,4,1,2,3,1,2,2,2,5,6,2,4/11/2024,1,1,16,2,4,20,1,1,0.666901612,0.6002114508
5,9,5,11,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,7,5,5,5,5,5,5,5,4,2,1,3,3,3,3,3,3,3,1,4,4,4,4,4,4,4,1,5,10,1,5,1,7,8,6,3,1,2,1,5,6,1,2,2,1,2,1,5,39,16,1,2,10,6,4,2,1,2,2,1,7,7,3,1,2,3,2,20,4,1,2,4,1,2,2,1,2,2,2,33,6,5,3,1,549,146,568,6,5, ,1,5, ,2,6,6,3,2,5,5,5,6,2,4/10/2024,1,1,14,2,2,28,1,1,0.666862199,0.666862199
2,9,2,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,3,2,1,2,1,1,1,1,1,1,1,3,4,4,4,3,3,4,2, ,3,2, ,1,8,2,1,4,1,2,1,1,8,1,2,2,1,2,1,2,32,16,1,1,3,1,10,5,1,2,8,2,2,2,8,8,2,3,1,9,2,998,1,3,1,2,2,2,2,2,2,20,8,2,3,1,211,69,321,7,9,1,1,1,1,1,7,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,2,6,1,1,0.666701674,0.5666964229
2,9,2,11,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,2,2,2,2,2,2,2,2,4,2,1,2,2,2,1,1,1,1,1,4,4,3,4,4,4,3,1,2,9,1,2,1,11,1,5,2,2,4,1,2,11,1,1,1,2,2,1,2,59,1,1,1,9,5,7,7,2,3,4,4,2,2,8,1,4,5,2,12,2,1,1,7,1,2,2,1,2,2,4,2,11,2,1,1,351,102,365,2,2,1,1,4,4,1,2,1,1,3,2,2,5,3,3,4/10/2024,1,1,4,3,4,20,1,1,0.66457809,0.66457809
6,9,1,11,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,4,4,1,1,1,1,4,4,4,2,1,1,2,2,2,2,2,2,1,1,1,3,1,4,2,2,2,998,998,3,1,1,1,11,6,1,4,1,2,2,1,10,1,1,2,2,2,1,998,33,11,98,1,3,1,13,11,4,5,8,1,8,8,8,8,2,3,1,98,2,998,1,1,2,2,2,2,2,2,2,98,10,998,2,2,114,86,66,1,1,1,1,1,1,1,0,4,2,3,6,6,5,2,2,4/10/2024,1,1,6,3,2,1,1,1,0.663746986,0.663746986
10,9,10,11,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,6,4,6,6,1,7,1,7,4,4,2,1,1,2,2,2,3,2,2,3,1,2,3,3,4,3,3,3,1,1,8,1,1,1,4,3,5,2,2,4,1,1,7,1,2,2,1,2,1,1,37,5,1,2,8,5,7,1,1,4,8,1,8,8,8,8,4,5,1,20,2,998,6,3,1,2,2,2,2,2,8,98,7,998,1,1,47,369,46,1,1,1,1,4,4,1,1,3,1,2,9, , ,6,2,4/10/2024,1,1,16,2,4,19,1,1,0.663545212,0.663545212
1,9,1,11,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,3,3,3,2,2,4,1,1,1,1,3,1,8,8,1,4,1,2,1,1,9,1,2,1,2,2,1,1,64,11,1,2,1,1,17,16,1,2,8,1,1,3,8,8,2,3,1,98,4,998,7,3,2,2,2,2,2,1,1,19,9,1,2,1,311,75,327,3,3,1,1,1,1,1,1,4,2,3,1,1,5,7,3,4/10/2024,1,1,12,3,2,3,1,1,0.663430456,0.663430456
1,9,1,11,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,4,1,1,2,2,4,4,3,4,1,1,8,1,1,1,8,8,5,2,2,4,1,2,7,1,2,2,1,2,1,1,73,1,1,1,8,5,17,16,1,1,1,5,3,4,2,2,5,6,2,20,2,99,5,7,1,2,2,2,2,2,1,3,7,3,1,1,47,369,46,1,1,1,1,4,4,1,1,1,1,2,1,1,5,4,4,4/11/2024,1,1,1,2,4,19,1,1,0.663288311,0.663288311
6,9,6,10,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,4,4,6,7,1,7,6,4,4,3,2,1,3,2,3,3,1,3,1,1,2,3,2,4,5,2,4,1,1,8,1,1,1,7,4,5,2,2,4,1,3,6,1,2,1,2,2,1,1,66,18,1,1,8,5,17,16,1,1,1,4,1,3,2,1,4,5,2,19,1,99,5,7,1,2,2,1,2,2,1,1,6,1,2,1,16,240,16,1,1,1,1,4,4,1,1,8,2,2,6,6,5,4,4,4/10/2024,1,1,1,2,4,19,1,1,0.663288311,0.63012389545
1,9,1,9,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,1,6,1,1,1,2,1,1,3,1,1,2,2,2,2,2,3,2,1,3,4,3,4,3,2,3,1,1,2,1,1,1,7,5,1,4,1,1,1,4,6,1,2,1,2,2,1,1,63,9,1,1,2,1,13,10,1,2,8,2,8,8,8,8,1,1,1,10,1,998,1,1,1,2,2,1,2,2,1,19,6,1,1,1,91,452,90,1,1,1,1,1,1,1,1,3,1,2,1,1,5,3,3,4/10/2024,1,1,4,2,1,1,1,1,0.662790196,0.5965111764
1,9,1,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,1,1,1,1,1,7,2,2,1,2,1,2,2,2,2,4,1,2,3,2,4,2,2,4,1,1,8,1,1,1,9,5,5,2,1,1,1,2,8,1,2,1,2,2,1,1,60,18,1,1,8,5,13,12,1,2,2,1,1,3,1,1,1,1,1,10,2,1,1,1,2,2,2,2,2,1,1,1,8,1,2,1,7,261,7,1,1,1,1,4,4,1,1,8,2,2,1,1,5,3,3,4/10/2024,1,1,3,2,1,19,1,1,0.662029563,0.662029563
1,9,1,10,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,3,1,1,1,2,1,1,3,2,1,2,1,2,1,1,2,1,1,3,4,4,4,4,3,3,998,998,9,1,1,1,8,5,5,2,1,1,1,1,8,7,2,1,2,2,1,998,60,11,98,1,9,5,15,14,1,2,8,4,8,8,8,8,1,2,1,98,2,998,1,2,2,2,2,2,2,2,2,98,8,998,2,1,176,236,178,1,1,1,1,4,4,1,0,4,2,2,1,1,5,3,3,4/10/2024,1,1,3,2,1,19,1,4,0.662029563,0.62892808485
1,9,1,11,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,4,2,4,1,2,2,1,1,6,1,1,1,10,4,3,2,2,4,1,2,10,1,2,2,1,2,1,1,63,5,1,1,6,3,4,4,1,2,8,1,8,8,8,1,4,5,2,98,2,998,2,7,1,1,1,1,2,2,1,98,10,998,1,1,516,227,528,1,1,1,1,4,4,1,1,3,1,3,1,1,5,3,3,4/10/2024,1,1,4,3,4,19,1,1,0.661233384,0.661233384
1,9,1,11,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,2,6,2, ,2,5,8,3,2,2,4,2,2,6,1,2,1,2,2,1,2,72,1,1,2,6,3,4,15,1,1,8,5,2,1,1,8,5,6,2,20,6,998,5,4,1,2,2,2,2,2,6,2,6,2,1,2,408,188,450,7,9,1,1,4,4,1,2,1,1,2,1,1,5,8,4,4/10/2024,1,1,10,2,4,24,2,1,0.660775469,0.56165914865
2,9,2,11,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,4,4,3,4,4,4,4,1,3,6,1,2,1,11,3,3,2,1,1,1,16,11,1,2,1,2,2,1,2,60,20,1,2,6,3,17,16,1,3,8,1,3,4,8,8,1,1,2,98,1,998,5,8,2,2,2,2,2,2,1,6,11,99,2,1,93,225,92,2,2,1,1,4,4,1,3,7,2,3,2,2,5,7,3,4/10/2024,1,1,12,3,1,20,1,1,0.658857248,0.658857248
3,9,3,10,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,2,4,2,1,1,2,3,3,1,1,1,1,4,4,4,4,3,4,4,1,2,5,1,3,1,11,4,2,3,2,4,1,1,10,1,2,2,1,2,1,3,33,11,98,1,5,2,7,4,1,2,8,2,8,8,8,2,4,5,2,98,2,998,2,4,2,2,2,2,2,2,6,98,10,998,2,1,397,94,411,3,3,1,1,2,2,1,2,4,2,3,3,3,5,2,2,4/10/2024,1,1,6,3,4,9,1,1,0.657149897,0.62429240215
1,9,1,10,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,6,6,2,1,1,1,2,4,1,2,2,1,2,1,3,2,2,2,1,1,2,3,2,4,2,2,3,1,1,3,1,1,1,8,5,1,4,2,4,3,2,9,1,2,1,2,2,1,1,68,5,1,1,3,1,8,8,1,2,8,1,6,6,4,2,4,5,2,19,1,998,5,8,1,2,2,2,2,2,1,19,9,1,1,3,85,66,85,1,1,1,1,1,1,1,1,3,1,3,1,1,5,4,4,4/10/2024,1,1,1,3,4,1,1,1,0.657069076,0.6242156222
9,9,9,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,2, ,3,2, ,3,2,8,1,4,2,4,10,1,6,1,2,2,1,2,3,97,28,19,1,2,3,1,16,15,1,3,8,6,7,7,8,2,4,5,2,98,5,998,6,9,1,2,2,1,2,2,8,24,6,99,2,10,12,49,12,7,9,1,1,1,1,1,7,7,2,2,9, , ,6,2,4/10/2024,1,1,15,2,4,6,3,1,0.656727609,0.09850914135
98,9,98,4,8,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,2,3,3,3,3,4,1,5,4,4,4,4,5,4,2, ,2,2, ,3,5,8,1,4,2,4,1,16,4,19,2,1,2,2,5,1,48,18,16,2,2,1,17,16,1,3,8,4,8,8,8,8,4,5,1,98,6,998,5,1,2,2,2,2,2,1,4,98,4,998,2,1,218,38,224,7,9,1,1,1,1,1,7,8,2,2, , , ,6,2,4/10/2024,1,1,15,2,4,6,3,5,0.656727609,0.23642193924
9,9,9,1,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,3,3,3,1,1,1,1,1,3,3,3,2,4,3,3,998,998,10,2, ,3,3,4,6,3,1,1,1,98,5,1,2,2,1,2,1,998,27,20,98,1,10,6,17,16,1,2,8,7,8,8,8,8,1,2,2,98,8,998,7,7,2,2,2,2,2,2,4,98,5,998,2,1,565,143,547,7,9, ,1,5, ,2,0,7,2,2,9, , ,2,2,4/10/2024,1,1,6,2,1,30,3,1,0.655857755,0.09837866325
2,9,2,6,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,4,4,4,4,5,2, ,2,2, ,3,6,3,1,4,1,1,1,16,4,1,2,2,1,2,1,2,28,15,98,1,2,1,13,9,1,2,8,2,8,8,8,8,1,1,1,98,2,998,1,3,2,2,2,2,2,2,4,98,4,998,2,1,278,36,290,7,9,1,1,1,1,1,7,5,2,2,2,2,5,2,2,4/11/2024,1,1,6,2,1,6,3,1,0.655770734,0.34100078168
6,9,6,9,3,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,4,4,7,6,4,4,6,4,4,4,3,1,2,2,3,3,3,2,3,1,3,4,2,4,4,3,4,1,1,9,1,1,1,10,5,5,2,1,1,1,2,10,1,2,1,2,2,1,998,60,18,1,2,9,5,17,16,1,3,1,1,3,4,2,1,1,2,1,11,4,4,1,3,2,2,2,2,2,2,2,98,10,998,2,1,87,100,86,1,1,1,1,4,4,1,1,8,2,3,6,6,5,7,3,4/11/2024,1,1,12,3,1,19,1,1,0.655541334,0.5899872006
10,9,10,11,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,7,6,7,7,7,7,6,6,6,7,3,2,1,4,4,4,4,1,1,1,1,2,4,5,3,5,5,4,1,99,5,1,99,1,6,8,2,3,2,4,1,1,6,1,1,2,2,2,1,99,38,16,1,2,5,2,2,1,3,3,1,6,7,7,8,3,5,6,2,20,6,998,6,4,2,2,2,2,2,1,1,18,6,99,3,1,89,337,88,7,9,1,1,2,2,1,7,6,3,2,9, , ,6,2,4/10/2024,1,1,14,2,4,12,1,1,0.654774599,0.654774599
2,9,2,11,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,7,7,2,2,7,2,2,2,2,4,2,1,3,1,1,3,1,1,1,1,3,4,4,4,4,4,3,1,2,8,1,2,1,11,2,5,2,1,2,1,1,10,1,2,2,1,2,1,2,42,3,1,1,8,5,6,6,1,1,8,6,8,8,8,2,2,3,2,17,1,998,1,4,2,2,2,2,2,2,4,98,10,998,2,1,224,372,232,2,2,1,1,4,4,1,2,4,2,3,2,2,5,2,2,4/10/2024,1,1,6,3,2,20,1,1,0.654492159,0.654492159
2,9,2,11,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,6,2,4,2,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,3,1,2,8,1,2,1,7,3,5,2,1,2,1,1,11,1,2,2,1,2,1,2,28,15,1,1,8,5,6,6,1,1,8,6,2,2,8,8,2,3,2,12,2,998,1,4,2,2,2,2,2,1,6,98,11,998,2,1,68,122,67,2,2,1,1,4,4,1,2,5,2,3,2,2,5,2,2,4/11/2024,1,1,6,3,2,20,1,1,0.654492159,0.654492159
2,9,2,11,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,2,2,2,3,2,3,2,1,3,3,1,1,1,1,1,1,3,4,3,4,3,4,4,998,998,6,1,2,1,9,3,3,2,1,2,1,98,9,1,2,2,1,2,1,998,33,11,98,1,6,3,14,98,98,2,8,8,8,8,8,8,2,3,1,98,2,998,1,3,2,2,2,2,2,2,98,98,9,998,2,1,326,108,339,2,2,1,1,4,4,1,0,4,2,3,2,2,5,2,2,4/11/2024,1,1,6,3,2,20,1,1,0.654492159,0.654492159
2,9,3,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,4,4,3,4,4,4,3,1,3,8,1,3,1,11,3,5,2,1,1,1,1,11,1,1,2,2,2,1,2,44,18,98,2,8,5,13,13,2,2,8,3,8,8,8,8,1,1,1,10,2,998,1,1,2,2,2,2,2,2,2,98,11,998,2,1,190,354,187,3,3,1,1,4,4,1,3,8,2,3,2,2,5,6,2,4/10/2024,1,1,15,3,1,21,1,1,0.652823031,0.652823031
2,9,2,11,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,2,2,2,1,2,1,4,4,3,3,4,3,4,998,998,2,2, ,3,7,2,1,4,2,4,1,98,7,1,2,2,1,2,2,998,21,16,98,2,2,1,2,98,98,3,8,8,8,8,8,8,4,5,2,98,8,998,4,4,2,2,2,2,2,2,98,98,7,998,3,1,111,80,101,7,9,1,1,1,1,1,0,6,3,2,2,2,5,5,1,4/10/2024,1,1,17,2,4,6,3,1,0.65249128,0.6002919776
3,9,3,11,3,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,6,6,6,6,2,6,2,6,6,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,3,4,4,4,998,998,8,2, ,3,9,4,5,2,1,1,1,98,10,4,1,2,2,2,8,998,41,15,98,2,8,5,98,98,4,5,8,1,8,8,8,8,1,1,2,98,8,998,4,8,2,2,2,2,2,2,98,98,10,998,2,1,292,121,308,7,9,1,1,4,4,1,0,5,2,3,3,3,5,6,2,4/10/2024,1,1,15,3,1,24,3,1,0.651856096,0.5540776816
10,9,10,5,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,5,1,1,3,3,3,3,3,3,3,1,5,3,3,4,4,5,3,1,99,6,2, ,2,7,8,3,2,2,4,3,1,8,1,2,1,2,2,1,99,53,19,1,2,6,3,5,5,1,4,8,1,8,8,8,8,4,5,2,20,6,998,7,4,2,2,2,2,2,2,6,6,8,99,2,3,405,188,450,7,9,1,1,4,4,1,7,7,2,2,9, , ,7,3,4/11/2024,1,1,12,2,4,24,2,1,0.650959492,0.2929317714
10,9,10,10,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,3,1,4,2,1,2,1,2,3,1,2,1,1,4,4,2,3,3,4,3,1,1,7,1,1,1,11,4,4,1,1,1,1,3,9,2,2,1,2,2,1,1,70,18,2,2,7,4,9,8,1,1,1,5,1,3,8,1,1,1,1,20,1,998,5,1,1,2,2,2,2,2,1,7,9,1,2,1,146,9,146,1,1,1,1,3,3,1,1,8,2,3,9, , ,8,4,4/10/2024,1,1,10,3,1,13,1,1,0.649194686,0.6167349517
5,9,2,11,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,1,1,1,1,1,1,4,4,3,4,4,4,3,1,2,10,1,5,1,10,1,6,3,1,2,1,98,11,5,2,2,2,2,8,5,31,17,98,2,10,6,98,98,98,98,8,8,8,8,8,8,2,3,1,98,8,998,1,3,2,2,2,2,2,2,98,98,11,998,3,1,572,147,555,6,5, ,1,5, ,2,2,6,3,3,5,5,5,6,2,4/10/2024,1,1,14,3,2,28,1,4,0.64812,0.64812
3,9,3,5,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2,1,1,2,2,1,4,2,2,4,998,998,2,2, ,2,3,3,1,4,1,2,1,98,6,1,2,2,2,2,1,998,72,5,98,2,2,1,98,98,98,98,8,8,8,8,8,8,2,3,2,98,8,998,5,7,2,2,2,2,2,2,98,98,6,998,1,1,80,273,80,7,9,1,1,1,1,1,0,3,1,2,3,3,5,8,4,4/11/2024,1,1,10,2,2,6,2,1,0.647549904,0.2913974568
2,9,2,11,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,3,4,4,4,4,1,2,8,1,2,1,11,3,5,2,1,1,1,1,11,7,2,1,2,2,1,2,64,11,98,1,8,5,9,9,1,3,8,1,8,8,8,8,1,1,1,98,8,998,5,1,2,2,2,2,2,2,1,98,11,998,2,1,526,374,537,2,2,1,1,4,4,1,2,4,2,3,2,2,5,3,3,4/10/2024,1,1,3,3,1,20,1,4,0.646677802,0.646677802
1,9,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,2,2,1,1,4,4,1,1,4,1,1,5,5,5,4,5,5,5,1,2,2,1,1,1,6,5,1,4,1,1,1,1,7,1,2,2,1,2,1,1,68,16,1,1,2,1,9,4,1,2,1,1,1,3,4,2,1,2,2,5,2,4,5,6,1,2,2,1,2,2,1,19,7,1,3,1,49,34,48,1,1,1,1,1,1,1,2,6,3,2,1,1,5,4,4,4/10/2024,1,1,1,2,1,1,1,1,0.646164315,0.387698589
1,9,1,10,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,3,2,2,3,1,2,2,2,3,2,2,4,1,1,3,1,1,1,8,4,1,4,1,1,1,1,8,1,2,2,1,2,1,1,66,18,98,1,3,1,7,7,1,1,8,6,8,8,8,8,1,1,1,98,8,998,5,1,2,2,2,2,2,2,1,98,8,998,2,1,187,85,66,1,1,1,1,1,1,1,1,8,2,2,1,1,5,4,4,4/11/2024,1,1,1,2,1,1,1,1,0.646164315,0.61385609925
2,9,2,11,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,7,2,2,2,3,7,4,2,1,3,2,1,1,1,1,2,1,5,3,2,3,2,3,3,1,2,1,1,2,1,9,3,1,4,1,1,1,3,10,1,2,2,1,2,5,2,70,6,1,1,1,1,7,4,1,2,1,1,2,1,4,1,1,2,1,5,2,1,5,2,1,2,1,2,2,2,1,20,10,2,2,1,236,56,245,2,2,1,1,1,1,1,2,4,2,3,2,2,5,4,4,4/10/2024,1,1,1,3,1,2,1,1,0.645863681,0.645863681
2,9,2,9,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,7,1,2,2,2,2,1,7,3,2,1,3,3,3,1,1,3,1,1,3,3,2,5,5,3,5,1,2,8,1,2,1,4,8,5,2,1,2,3,1,7,1,1,2,2,2,1,2,36,18,98,2,8,5,14,6,3,4,8,1,8,8,8,8,2,3,1,98,2,998,2,1,2,2,2,2,2,2,2,98,7,998,2,3,57,120,531,2,2,1,1,4,4,1,2,8,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,2,20,1,1,0.644569325,0.5801123925
7,9,7,10,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,6,6,7,6,5,6,6,6,5,7,4,2,1,2,3,1,1,1,1,1,1,3,4,4,4,4,2,2,1,7,11,1,7,1,7,2,7,5,2,3,98,1,8,1,1,1,2,2,1,7,40,15,98,2,11,7,11,1,4,6,8,1,8,8,8,8,3,4,1,98,6,998,7,3,2,2,2,2,2,2,2,98,8,998,2,98,616,178,621,5,7, , ,6, ,3,5,5,2,2,7,7,5,6,2,4/10/2024,1,1,15,2,3,35,1,1,0.642807415,0.61066704425
7,9,7,5,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,1,2,3,2,1,1,1,1,2,1,1,1,1,4,4,4,4,3,4,4,1,2,3,1,2,1,6,2,1,4,2,4,1,1,5,1,2,2,1,2,1,2,26,15,1,2,3,1,11,7,1,2,8,6,8,8,8,8,4,5,1,98,8,998,1,2,2,2,2,2,2,2,4,24,5,99,2,1,533,87,543,2,2,1,1,1,1,1,2,5,2,2,7,7,5,6,2,4/11/2024,1,1,15,2,4,2,1,1,0.641994218,0.4493959526
2,9,2,11,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,7,2,7,7,2,2,2,1,3,2,1,3,3,3,3,3,3,3,1,2,2,2,2,2,3,4,1,2,3,1,2,1,8,3,1,4,2,4,2,1,6,1,2,2,1,2,1,2,35,14,1,2,3,1,6,5,1,2,1,6,2,1,8,2,4,5,2,8,3,998,1,4,1,2,2,2,2,2,7,20,6,2,2,2,375,51,390,2,2,1,1,1,1,1,2,5,2,2,2,2,5,6,2,4/11/2024,1,1,15,2,4,2,1,1,0.641994218,0.641994218
2,9,2,11,3,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,3,2,1,4,4,4,4,4,4,4,1,3,4,2,3,3,3,4,1,2,2,1,2,1,8,2,1,4,2,4,1,1,8,1,2,2,1,2,3,2,28,18,1,2,2,1,17,16,1,1,1,6,6,6,8,2,4,5,1,14,3,998,1,1,1,1,2,2,2,2,8,20,8,2,2,1,157,80,299,2,2,1,1,1,1,1,2,8,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,4,2,1,1,0.641994218,0.641994218
